,price,latitude,longitude,accommodates,bedrooms,bathrooms,beds,cleaning_fee,guests_included,host_response_rate,availability_30,availability_60,availability_90,availability_365,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_location,review_scores_value,calculated_host_listings_count,extra_people,host_since,neighbourhood_Allston-Brighton,neighbourhood_Back Bay,neighbourhood_Beacon Hill,neighbourhood_Brookline,neighbourhood_Cambridge,neighbourhood_Charlestown,neighbourhood_Chestnut Hill,neighbourhood_Chinatown,neighbourhood_Dorchester,neighbourhood_Downtown,neighbourhood_Downtown Crossing,neighbourhood_East Boston,neighbourhood_Fenway/Kenmore,neighbourhood_Financial District,neighbourhood_Government Center,neighbourhood_Harvard Square,neighbourhood_Hyde Park,neighbourhood_Jamaica Plain,neighbourhood_Leather District,neighbourhood_Mattapan,neighbourhood_Mission Hill,neighbourhood_North End,neighbourhood_Roslindale,neighbourhood_Roxbury,neighbourhood_Somerville,neighbourhood_South Boston,neighbourhood_South End,neighbourhood_Theater District,neighbourhood_Unknown,neighbourhood_West End,neighbourhood_West Roxbury,require_guest_phone_verification_No,require_guest_phone_verification_Yes,bed_type_Airbed,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,host_is_superhost_No,host_is_superhost_Yes,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,cancellation_policy_super_strict_30,property_type_Apartment,property_type_Bed & Breakfast,property_type_Boat,property_type_Camper/RV,property_type_Condominium,property_type_Dorm,property_type_Entire Floor,property_type_Guesthouse,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,property_type_Unknown,property_type_Villa,is_location_exact_No,is_location_exact_Yes
405,45.0,42.3324298068691,-71.1012871241284,1,1.0,1.0,1.0,75.0,1,1.0,0,0,5,280,100.0,10.0,10.0,10.0,10.0,1,25.0,2419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
406,160.0,42.33220056975924,-71.10172331046074,5,1.0,1.0,5.0,25.0,4,1.0,2,10,25,289,83.0,8.0,8.0,9.0,8.0,3,20.0,3436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
407,62.0,42.32857987397952,-71.09805472661651,2,1.0,2.0,1.0,35.0,1,1.0,0,0,29,304,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,1,0.0,3092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
408,872.0,42.33242122223453,-71.10732196401753,1,1.0,1.0,1.0,68.38014527845036,1,0.5,0,0,0,0,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,1,0.0,2421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
409,55.0,42.33289333349645,-71.10862041259495,1,1.0,2.0,1.0,15.0,2,1.0,0,0,0,0,93.0,9.0,9.0,10.0,9.0,1,15.0,2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
410,79.0,42.3319733792552,-71.10813059587208,4,1.0,2.0,2.0,30.0,1,0.9,0,0,0,0,90.0,10.0,8.0,9.0,9.0,3,59.0,3058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
411,60.0,42.33072487183699,-71.10446641759258,1,1.0,1.0,1.0,68.38014527845036,1,0.9498908156711676,0,0,0,0,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,1,20.0,2684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
412,79.0,42.33004817902593,-71.09852689772487,2,1.0,2.0,1.0,68.38014527845036,1,0.9498908156711676,0,0,0,0,92.0,10.0,9.0,9.0,9.0,1,0.0,2913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
413,75.0,42.32895904822996,-71.10728436668576,1,1.0,1.0,1.0,68.38014527845036,1,1.0,4,4,33,308,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,1,10.0,4013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
414,75.0,42.33215157576381,-71.10674178342134,2,0.0,1.0,1.0,68.38014527845036,1,1.0,2,3,11,281,78.0,8.0,7.0,9.0,8.0,7,0.0,4381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
415,30.0,42.3297708947072,-71.10300214644863,1,1.0,1.0,1.0,68.38014527845036,1,0.9498908156711676,0,0,0,0,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,1,0.0,2497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
416,105.0,42.330646683297886,-71.10584251856362,2,1.0,1.0,1.0,68.38014527845036,1,0.9,13,33,63,188,93.0,9.0,9.0,9.0,9.0,1,35.0,4751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
417,27.0,42.33080096008549,-71.09900782939916,1,1.0,1.0,1.0,68.38014527845036,1,0.7,2,2,2,26,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,1,0.0,2457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
418,85.0,42.3288669969322,-71.10974475055329,1,1.0,1.0,1.0,20.0,1,1.0,15,35,65,338,99.0,10.0,10.0,9.0,10.0,1,0.0,4489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
419,110.0,42.33317899447556,-71.10249896276378,2,1.0,1.0,1.0,68.38014527845036,1,1.0,6,13,37,113,98.0,10.0,10.0,9.0,9.0,3,10.0,4262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
420,199.0,42.33258806838985,-71.10068445938674,2,1.0,1.0,1.0,150.0,1,0.89,29,59,89,89,87.0,8.0,10.0,10.0,8.0,79,0.0,4910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
421,45.0,42.33230551431416,-71.10073194830291,2,1.0,1.0,2.0,15.0,1,1.0,0,0,0,0,80.0,10.0,10.0,10.0,8.0,1,0.0,2377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
422,269.0,42.33467769835338,-71.10251313770223,4,2.0,1.0,2.0,150.0,1,0.89,29,59,89,364,96.0,10.0,10.0,9.0,8.0,79,0.0,4910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
423,69.0,42.32915952745835,-71.10099811156975,2,1.0,2.0,1.0,30.0,1,0.9498908156711676,0,0,0,0,75.0,9.0,8.0,9.0,7.0,1,10.0,3731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
424,75.0,42.33435923902746,-71.10209201284177,2,1.0,1.0,1.0,68.38014527845036,1,0.9498908156711676,0,0,0,0,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,2,0.0,2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
425,45.0,42.33175204793444,-71.10559902923352,2,1.0,1.5,1.0,6.0,1,1.0,0,0,0,0,85.0,9.0,8.0,9.0,9.0,1,10.0,2924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
426,70.0,42.333957003534536,-71.10229828387978,1,1.0,1.0,1.0,68.38014527845036,1,1.0,1,17,36,110,100.0,10.0,10.0,10.0,10.0,3,0.0,4262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
427,70.0,42.32816472463539,-71.1056950585758,3,1.0,1.0,2.0,10.0,2,1.0,1,6,17,120,86.0,10.0,8.0,9.0,9.0,1,10.0,2469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
428,169.0,42.33497263914917,-71.09995701146728,3,1.0,1.0,1.0,100.0,1,0.98,29,59,89,179,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,136,0.0,2821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
429,99.0,42.33228947881412,-71.11145871679565,5,1.0,2.0,3.0,30.0,1,1.0,0,0,11,101,83.0,9.0,7.0,9.0,8.0,1,39.0,3628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
430,90.0,42.33317355053192,-71.10683935870468,1,1.0,1.0,1.0,5.0,1,1.0,0,0,0,0,84.0,9.0,7.0,10.0,9.0,1,15.0,2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
431,80.0,42.32805295961436,-71.10766569680597,2,1.0,1.0,1.0,10.0,1,1.0,8,8,30,30,93.0,10.0,10.0,8.0,10.0,4,20.0,2444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
432,275.0,42.33085067643886,-71.09655381597143,6,3.0,2.0,3.0,85.0,2,1.0,10,25,51,323,95.0,10.0,10.0,8.0,10.0,3,5.0,2848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
433,71.0,42.3312871644328,-71.10049923089404,2,1.0,1.0,1.0,50.0,1,1.0,2,2,31,31,80.0,8.0,6.0,6.0,6.0,2,0.0,2333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
434,125.0,42.32745887376272,-71.09931845165326,2,1.0,1.0,1.0,10.0,1,1.0,5,25,55,330,92.0,10.0,9.0,9.0,9.0,2,0.0,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
435,140.0,42.333992849803394,-71.1044900544699,2,0.0,1.0,1.0,50.0,1,0.9498908156711676,0,0,0,0,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,2,0.0,2810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
436,52.0,42.33145771450857,-71.10907279875214,2,1.0,1.0,2.0,68.38014527845036,1,0.88,18,48,78,344,95.0,10.0,9.0,10.0,9.0,2,25.0,3373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
437,70.0,42.33393473005611,-71.1031350097219,2,1.0,1.0,1.0,25.0,2,1.0,6,14,33,297,79.0,9.0,8.0,9.0,8.0,3,0.0,3436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
438,208.0,42.334081077460304,-71.10377646236957,3,1.0,1.0,1.0,84.0,2,1.0,15,32,44,44,88.0,10.0,10.0,10.0,8.0,1,35.0,3113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
439,399.0,42.32741024620903,-71.09931468957615,7,2.0,1.0,3.0,25.0,4,1.0,5,27,57,332,84.0,9.0,8.0,7.0,8.0,2,0.0,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
440,100.0,42.33083819671834,-71.1111538723692,2,1.0,1.0,1.0,13.0,1,0.31,3,25,55,330,93.0,9.0,9.0,9.0,9.0,2,0.0,3170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
441,59.0,42.33128999398088,-71.10269410257068,1,1.0,2.0,1.0,68.38014527845036,1,0.9498908156711676,0,0,0,0,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,1,0.0,2512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
442,169.0,42.33517883916313,-71.10149178764377,3,1.0,1.0,1.0,100.0,1,0.98,29,59,89,179,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,136,0.0,2821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
443,169.0,42.33515913715047,-71.10032459813883,3,1.0,1.0,1.0,100.0,1,0.98,29,59,89,208,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,136,0.0,2821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
444,75.0,42.33355814397967,-71.10942495730387,1,1.0,1.0,1.0,35.0,1,0.9498908156711676,0,0,0,158,95.0,9.0,10.0,9.0,9.0,1,40.0,3650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
445,100.0,42.33253220985536,-71.09814589395016,2,1.0,1.0,1.0,15.0,1,1.0,19,19,23,298,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,4,20.0,2444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
446,115.0,42.33285412870826,-71.1011504927296,3,1.0,2.0,1.0,200.0,0,1.0,0,3,33,308,89.0,9.0,9.0,10.0,9.0,10,0.0,4898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
447,65.0,42.333202085723286,-71.10146471422755,2,1.0,1.0,1.0,68.38014527845036,1,0.97,0,0,0,242,60.0,8.0,10.0,9.0,7.0,17,0.0,3078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
448,349.0,42.330612975666746,-71.1118462450954,12,4.0,2.0,7.0,120.0,8,0.9,0,0,29,29,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,3,49.0,3058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
449,75.0,42.333681739622975,-71.10151731844184,3,1.0,1.0,3.0,25.0,2,1.0,4,20,35,299,82.0,8.0,8.0,9.0,8.0,3,20.0,3436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
450,35.0,42.33110058552291,-71.10202037996434,1,1.0,2.5,4.0,68.38014527845036,1,0.5,29,59,89,364,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,1,0.0,2356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
451,100.0,42.33295757858178,-71.1001005250145,5,5.0,1.0,4.0,68.38014527845036,1,0.9498908156711676,0,0,0,0,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,1,0.0,3493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
452,199.0,42.33269248333824,-71.10152380428332,4,2.0,1.0,2.0,68.38014527845036,1,0.97,3,24,52,320,90.0,10.0,10.0,9.0,10.0,17,0.0,3078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
453,75.0,42.33232514947065,-71.10058162355831,2,1.0,1.0,1.0,68.38014527845036,1,0.9498908156711676,0,0,0,0,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,2,0.0,2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
454,160.0,42.33309366612163,-71.10820555597843,4,2.0,1.0,2.0,68.38014527845036,1,0.9498908156711676,0,0,0,0,93.0,9.0,10.0,9.0,10.0,1,0.0,2619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
455,349.0,42.33336456830139,-71.09999220363608,3,1.0,1.0,1.0,100.0,1,0.98,30,60,90,117,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,136,0.0,2821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
456,65.0,42.32739596445591,-71.10508282460825,2,1.0,1.0,1.0,10.0,1,0.9,0,5,8,245,96.0,10.0,10.0,9.0,10.0,1,0.0,3177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
457,41.0,42.33363628786899,-71.11102997441894,1,1.0,1.0,1.0,68.38014527845036,1,1.0,0,0,0,0,100.0,9.0,8.0,10.0,9.0,1,0.0,2428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
458,80.0,42.3288889027853,-71.09959329053882,2,1.0,1.0,2.0,50.0,2,1.0,19,43,68,158,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,1,25.0,2743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459,49.0,42.33000151862129,-71.11219829247533,2,1.0,1.0,1.0,5.0,2,0.9498908156711676,17,47,76,324,85.0,9.0,8.0,8.0,8.0,1,50.0,2571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
460,35.0,42.33239082094806,-71.09582797852967,1,1.0,2.5,1.0,68.38014527845036,1,1.0,0,0,0,0,80.0,10.0,4.0,10.0,8.0,1,0.0,2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461,72.0,42.328265478773005,-71.1031099875802,2,1.0,1.0,1.0,30.0,1,1.0,1,12,42,317,100.0,9.0,9.0,9.0,9.0,1,20.0,3071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
462,90.0,42.33192694022545,-71.11127381322933,2,1.0,1.0,1.0,10.0,1,0.9498908156711676,0,0,0,0,80.0,8.0,7.0,10.0,7.0,1,25.0,3249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
463,100.0,42.33074321780027,-71.10302204744768,2,1.0,1.0,1.0,50.0,1,1.0,0,0,0,0,100.0,10.0,9.0,10.0,8.0,1,0.0,3332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
